app_name,release_year,item_id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
Everlasting summer,2014,331470,Soviet games,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Fate: the cursed king,2014,303690,Wildtangent,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Raceroom - dtm experience 2014,2014,331800,Sector3 studios,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
Basketball pro management 2015,2014,310880,"Umix studios,cyanide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Train simulator: br 9f loco add-on,2014,222631,Dovetail games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
X-plane 10 addon - carenado - v35 bonanza,2014,325137,Carenado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shadows: heretic kingdoms,2014,256030,Games farm,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Antisquad - skirmishes dlc,2014,332130,Insgames,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cherry tree high i! my! girls!,2014,333220,773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The marvellous miss take,2014,327310,Wonderstruck,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
European fishing,2014,310640,Funky logic studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Robotex,2014,330350,Yfyx games,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spriter pro,2014,332360,Brashmonkey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Qp shooting - dangerous!!,2014,316600,Orange_juice,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Roaming fortress,2014,323000,Yeti cgi,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The dream machine: chapter 5,2014,330260,Cockroach inc.,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Homebrew - vehicle sandbox,2014,325420,Copybugpaste,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Whisper of a rose,2014,326730,Roseportal games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Crab cakes rescue,2014,328680,Mission critical studios,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Train simulator: south london network route add-on,2014,222638,Dovetail games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Darkness within 1: in pursuit of loath nolder,2009,298930,Zoetrope interactive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Phoenix force,2014,332480,Awoker games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Boundless,2014,324510,Wonderstruck,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Hell,2014,312420,Hunted cow studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Boundless - adventurer edition,2014,331130,Wonderstruck,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Ensign-1,2014,312310,Only human studios,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gold rush! anniversary special edition upgrade,2014,328690,Sunlight games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Khet 2.0 - eye of horus beam splitter,2014,327610,Blueline games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Dragon: the game,2014,305960,Sky drake studios,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Millennium 5 - the battle of the millennium,2014,298850,Aldorlea games,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Magic 2015 - garruk's revenge expansion,2014,265140,Stainless games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Collection unlock—battle boosters,2014,326210,Stainless games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chuck's challenge 3d: soundtrack & dlc,2014,286991,Niffler ltd.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eldevin,2014,298160,Hunted cow studios,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Final fantasy xiv online free trial,2013,312060,Square enix,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
X-plane 10 addon - carenado - f33a bonanza,2014,325139,Carenado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Desert ashes,2014,324420,Nine tales digital,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Magnetic by nature,2014,296510,Team tripleslash,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aerofly rc 7,2014,322930,Ipacs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Five nights at freddy's 2,2014,332800,Scott cawthon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Elliot quest,2014,293440,Ansimuz games,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Assassin's creed® unity,2014,289650,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valkyria chronicles™,2014,294860,Sega,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Leona's tricky adventures,2014,305880,Ktx software,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Handsome jack doppelganger pack,2014,275690,"2k australia,gearbox software,aspyr (mac &amp; linux)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Retro city rampage™ dx,2014,204630,"Vblank entertainment, inc.",1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Lego® batman™3: beyond gotham,2014,313690,"Tt games ltd,feral interactive (mac)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over the void,2014,330470,Marie ronnaux games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aerofly rc 7 professional edition,2014,328170,Ipacs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Knights of pen and paper - haunted fall,2014,324250,Kyy games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Aerofly rc 7 ultimate edition,2014,328171,Ipacs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Guns and robots - terminator pack,2014,331891,Masthead studios ltd,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Fotonica,2014,253290,Santa ragione,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Train simulator: union pacific fef-3 loco add-on,2014,277740,Smokebox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Silent service,1985,329660,"Microprose software, inc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Task force 1942: surface naval action in the south pacific,1992,329680,"Microprose software, inc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
World of subways 1 – the path,2009,306370,Tml-studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Logistics company,2014,328310,Crenetic gmbh studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Icewind dale: enhanced edition,2014,321800,Beamdog,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Season match 3 - curse of the witch crow,2010,320670,Urse games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koya rift,2011,328990,Zach kehs (sunnykatt),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Naruto shippuden: ultimate ninja storm revolution - dlc10 reanimation-before death pack,2014,318710,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alien: isolation - corporate lockdown,2014,282512,"Creative assembly,feral interactive (mac),feral interactive (linux)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soundtrack,2014,327270,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the fallen™ artbook,2014,328820,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Deep eclipse: new space odyssey,2014,326990,Ultravision interactive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The detail,2014,319970,Rival games ltd,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lords of the fallen - demonic weapon pack,2014,317201,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the fallen - lion heart pack,2014,317208,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the fallen - monk decipher,2014,317200,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the fallen - the foundation boost,2014,317202,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the fallen - the arcane boost,2014,317203,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lords of the fallen™,2014,265300,"Ci games,deck 13",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B-17 flying fortress: the mighty 8th,2000,328900,Wayward design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
F-117a nighthawk stealth fighter 2.0,1991,328920,"Microprose software, inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The forest of doom,2014,270490,Tin man games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Majestic nights,2014,284140,Epiphany games,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hail to the king: deathbat,2014,327440,Subscience studios,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Buzz aldrin's space program manager,2014,308270,Polar motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Rpg maker vx ace - halloween tiles resource pack,2014,330631,Degica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rpg maker vx ace - forest of the necromancer soundscapes,2014,329822,Darkraven,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ns2: combat,2014,310110,Faultline games,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Rpg maker vx ace - underworld soundscapes,2014,330630,Darkraven,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fleet defender: the f-14 tomcat simulation,1994,328930,"Microprose software, inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Natural selection 2 - reaper pack,2014,310100,Unknown worlds entertainment,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Axyos,2014,318100,Axyos games,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Call of duty®: advanced warfare - gold edition,2014,209650,"Sledgehammer games,raven software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Depth,2014,274940,Digital confectioners,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dark arcana: the carnival,2012,284730,Artifex mundi,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcatraz builder,2014,326130,Little world studio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rise to ruins,2014,328080,Raymond doerr,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Democracy 3: clones and drones,2014,322000,Positech games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Skara - the blade remains,2017,274620,8-bit studio,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Rise to ruins - the living soundtrack!,2014,328210,Bibiki,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Mythos: the beginning - director's cut,2014,325320,Dark gaia studios,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tales of maj'eyal - ashes of urh'rok,2014,316910,Netcore games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Dungeon of the endless™,2014,249050,Amplitude studios,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Dungeon of the endless™ - crystal edition upgrade,2014,268080,Amplitude studios,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Hardland,2014,321980,Mountain sheep,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
The shopkeeper,2014,324610,Tom de roeck,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fabula mortis,2014,320790,Deadghost interactive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Double action: boogaloo,2014,317360,Double action factory,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Kromaia,2014,285980,Kraken empire,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prophour23 - soundtrack,2014,328790,The secret pie,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Sid meier's civilization®: beyond earth™,2014,65980,"Firaxis games,aspyr (mac, linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Squishy the suicidal pig,2014,318430,"Tomi maarela,elias viglione",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pajama sam: games to play on any day,2001,317020,Humongous entertainment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fatty bear's birthday surprise,1993,317030,Humongous entertainment,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadlock: planetary conquest,1996,328440,"Accolade, inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Deadlock ii: shrine wars,1998,328450,"Cyberlore studios, inc.,accolade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Redline,1999,328460,"Accolade, inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slave zero,1999,328470,"Accolade, inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7th legion,1997,327910,"Epic megagames,vision software",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Graviteam tactics: shield of the prophet,2014,326391,Graviteam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ziggurat,2014,308420,Milkstone studios,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Cooking academy fire and knives,2014,322040,Fugazo,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow light,2014,329480,West dragon productions dr,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vanguard princess lilith,2014,329150,Tomoaki sugeno,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prophour23,2014,317610,The secret pie,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Data hacker: corruption,2014,329000,New reality games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Moonlight minions,2014,311170,Shorebound studios,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Meadowland,2014,320120,Mårten jonsson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Paper monsters recut,2014,314540,"Mobot studios, inc",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talisman - the dungeon expansion,2014,267775,Nomad games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Dragonsphere,1994,327940,Mps labs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darklands,1992,327930,Mps labs,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bloodnet,1993,327920,"Microprose software, inc",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train simulator: db br 442 'talent 2' emu add-on,2014,258656,Dovetail games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fat chicken - ost by jason graves,2014,326250,"Mighty rabbit studios,relevant games",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paranautical activity: deluxe atonement edition,2013,250580,Digerati distribution,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
One shot escape dlc,2014,289733,Eko software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barricade! dlc,2014,289734,Eko software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinister city,2014,326180,Jetdogs studios,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Door kickers,2014,248610,Killhouse games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Speedrunners - youtuber pack 2,2014,317490,Doubledutch games,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Speedrunners - youtuber pack 1,2014,317480,Doubledutch games,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Poltergeist: a pixelated horror,2014,323700,Glitchy pixel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Warlock 2: wrath of the nagas,2014,306150,Ino-co plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jagged alliance flashback,2014,256010,Full control,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Naruto shippuden: ultimate ninja storm revolution - dlc9 variety pack 3,2014,316060,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warlock 2: the good, the bad, & the muddy",2014,320721,Ino-co plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sniper elite 3 - u.s. camouflage rifles pack,2014,326430,Rebellion,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wings! remastered edition,2014,320840,Cinemaware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Thieves' gambit: the curse of the black cat,2014,328550,Choice of games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Pier solar - the definitive original soundtrack,2011,328200,Watermelon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Darkend,2014,292370,Kodots games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Deadcore,2014,284460,5 bits games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Supreme ruler ultimate,2014,314980,Battlegoat studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Perpetuum,2014,223410,Avatar creations,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Secret of the magic crystals - dress up,2014,321421,Artery games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rex nebular and the cosmic gender bender,1992,328430,"Microprose software, inc.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eufloria hd original soundtrack,2014,327040,Milieu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Eufloria hd,2014,221180,"Rudolf kremers &amp; alex may,tuna",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Dig it! - a digger simulator,2014,311910,Cape copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Omsi 2 add-on vienna,2014,313420,Viewapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
X-plane 10 addon - carenado - c152 ii,2014,325142,Carenado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gabriel knight: sins of the fathers 20th anniversary edition,2014,262000,"Phoenix online studios,pinkerton road studio",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blob from space,2014,315070,Josplays,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Legend of grimrock 2,2014,251730,Almost human games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
May’s mysteries: the secret of dragonville,2012,327650,V5 play,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slender: the arrival soundtrack,2014,324720,Blue isle studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Salt,2014,327860,Lavaboots studios,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Pox nora,2014,201210,Desert owl games llc,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
100% orange juice - syura & nanako character pack,2014,327340,Orange_juice,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Naruto shippuden: ultimate ninja storm revolution - dlc8 variety pack 2,2014,301897,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expansion - crusader kings ii: charlemagne,2014,292982,Paradox development studio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Borderlands: the pre-sequel,2014,261640,"2k australia,gearbox software,aspyr (mac and linux)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bik - a space adventure,2014,325160,Zotnip,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bik - soundtrack,2014,326290,Zotnip,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Naruto shippuden: ultimate ninja storm revolution - dlc7 variety pack 1,2014,301896,"Cyberconnect2 co., ltd.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocksmith® 2014 – audioslave - “i am the highway”,2014,295018,Ubisoft - san francisco,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sleeping dogs: definitive edition,2014,307690,"United front games,feral interactive (mac)",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
My lands: builder - artifact dlc pack,2014,326691,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
My lands: highlander - artifact dlc pack,2014,326690,"Gravvit ltd,forbes  consult ltd",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Last knight: rogue rider edition,2014,262210,Toco games,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rpg maker vx ace - evil castle tiles pack,2014,325500,Degica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A.r.e.s. extinction agenda ex,2014,315340,Extend studio,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rpg maker vx ace - tarot battlers,2014,325501,"Degica,thalzon",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rpg maker vx ace - inspirational vol. 3,2014,325503,Degica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warring states,2014,282680,Polynation games ltd,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Damned,2014,251170,9heads game studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpg maker vx ace - gyrowolf's galactic music pack,2014,325502,"Degica,gyrowolf",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rpg maker vx ace - luna engine,2014,325504,"Archeia,degica",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Disney epic mickey 2:  the power of two,2012,245300,Junction point,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney planes,2013,286880,Behaviour interactive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney•pixar cars 2: the video game,2011,301760,Avalanche software,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Alien: isolation,2014,214490,"Creative assembly,feral interactive (mac),feral interactive (linux)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney•pixar brave: the video game,2012,301830,Behaviour interactive inc.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney•pixar toy story 3: the video game,2011,300820,Avalanche software,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alien: isolation - crew expendable,2014,282511,"Creative assembly,feral interactive (mac),feral interactive (linux)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train simulator: db br 103 tee loco add-on,2014,277741,Virtual railroads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Train simulator: gwr class 14xx loco add-on,2014,277745,Victory works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pirates of the caribbean: at world's end,2007,301980,Eurocom entertainment software,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giana sisters: twisted dreams - original soundtrack,2014,326370,Black forest games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Final fantasy® xiii,2014,292120,Square enix,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tri original soundtrack + artbook,2014,323730,Rat king entertainment,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tri: of friendship and madness,2014,293660,Rat king entertainment,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
