developer,sentiment_analysis
Arkane Studios,0
Arkane Studios,0
"Gearbox Software,Aspyr (Mac &Amp; Linux)",1
Kerberos Productions,1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",2
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",0
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
"Ubisoft Montreal, Massive Entertainment, And Ubisoft Shanghai",1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,0
Terry Cavanagh,2
Terry Cavanagh,2
Terry Cavanagh,1
Terry Cavanagh,0
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Terry Cavanagh,1
Traveller'S Tales,1
Traveller'S Tales,1
Traveller'S Tales,1
Traveller'S Tales,2
Keen Software House,2
Core Design,1
Core Design,1
Core Design,0
Core Design,2
Tomorrow Corporation,1
Tomorrow Corporation,2
Tomorrow Corporation,1
Tomorrow Corporation,1
Tomorrow Corporation,1
Tomorrow Corporation,2
Tomorrow Corporation,1
Tomorrow Corporation,2
Tomorrow Corporation,1
Tomorrow Corporation,1
Tomorrow Corporation,2
Tomorrow Corporation,1
Tomorrow Corporation,1
Tomorrow Corporation,1
Tomorrow Corporation,0
Tomorrow Corporation,1
Tomorrow Corporation,0
Tomorrow Corporation,2
Tomorrow Corporation,2
Tomorrow Corporation,0
Tomorrow Corporation,2
Tomorrow Corporation,2
Tomorrow Corporation,2
Tomorrow Corporation,1
Tomorrow Corporation,2
Tomorrow Corporation,1
Tomorrow Corporation,1
Tomorrow Corporation,2
Tomorrow Corporation,0
Tomorrow Corporation,2
Tomorrow Corporation,1
Sega,1
Sega,1
Sega,2
Sega,2
Sega,2
Sega,1
Sega,1
Sega,1
Sega,0
Sega,1
Sega,2
Sega,1
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,0
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,0
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,0
5Th Cell Media,1
5Th Cell Media,2
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,1
5Th Cell Media,2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",0
"Io-Interactive A/S,Feral Interactive (Mac)",0
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",0
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",0
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",0
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",1
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",2
"Io-Interactive A/S,Feral Interactive (Mac)",0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,0
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,0
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,1
Daybreak Game Company,1
Daybreak Game Company,2
Daybreak Game Company,2
Daybreak Game Company,0
Daybreak Game Company,2
