user_id,playtime,item_id
Goddeitysaviour,187,240
76561198067640146,480,550
76561198067640703,800,550
76561198067641239,1447,730
Ponders101,73,10
76561198067641387,14692,42700
76561198067642730,187,105600
76561198067645703,15394,4000
76561198067646194,22,20900
Potatoesbasket,34,214830
76561198067652764,548,500
76561198067653952,262,105600
76561198067655618,13846,105600
76561198067657198,0,218230
76561198067657632,632,550
76561198067658176,234,240
76561198067658400,113,300
76561198067658845,4780,215280
Fazecptliquorice,750,240
76561198067661351,34,550
76561198067662378,1,6370
76561198067664517,2282,550
76561198067665145,21682,35450
76561198067666753,563,550
76561198067669382,8668,620
Abicdefg,29,24780
76561198067670706,1134,550
Loadingm8,11409,240
76561198067674743,20,206210
76561198067675807,6982,107410
76561198067678375,4827,105600
76561198067679314,35,240
76561198067679327,102,2100
76561198067688271,5444,4000
76561198067688965,0,220
76561198067695044,2034,4000
Gvos,27,4000
Memes2k18,8,2500
76561198067704131,13,40100
Moortimis,3733,4560
76561198067707218,233,10
Zorgue2,566,550
76561198067709934,323,4000
76561198067710918,16,33900
76561198067711740,2276,24790
76561198067712230,0,10
76561198067714798,1043,55150
76561198067717102,34289,4000
76561198067719968,0,105600
Mrwolf93,487,240
76561198067720689,42,51020
Awkwardpnda1,14,15620
76561198067721639,12606,55230
76561198067723500,46,304930
76561198067725944,414,105600
76561198067727994,607,220
Toml31_legend135,157,4000
76561198067730691,23,10
Red_og,0,1510
Terrariamod,70,3910
Theblackmamba35,1477,48700
76561198067735217,391,240
76561198067735732,36,220
76561198067735865,59,42910
76561198067736118,4643,4000
Swoggydafroggy,218,4000
76561198067737676,2771,105600
Verraldo,2350,550
Willyloo,10649,4000
76561198067740158,878,113400
76561198067740373,2807,240
76561198067741817,2843,220
76561198067742177,2855,219640
76561198067743812,995,550
Sledghammertime,213,17470
76561198067745454,14927,500
Ioyn,1266,730
Yoshibrickhead,774,24240
76561198067749109,1239,102600
76561198067749841,1,11610
Alpercckk,8311,4000
76561198067751938,0,550
Hudra12,0,240
Sniper_ace,538,4000
76561198067758512,41,24240
Lanocra,447,620
76561198067771693,8,3910
76561198067771967,98,1250
76561198067773109,934,4000
76561198067776787,954,240
76561198067786330,1,102700
Clarktrent,7348,105600
76561198067792438,628,10500
76561198067793458,23641,4000
76561198067794298,9677,4000
76561198067800862,259,240
Fazi0li4lyf,98,620
76561198067809791,920,280
Stillchong,0,224600
Christpwnedyou,5144,4000
76561198067817506,5175,4000
76561198067818566,605,220
76561198067822871,1773,240
76561198067823426,2912,42700
76561198067823448,192,400
76561198067824191,602,65800
76561198067824224,16,4000
76561198067824493,4,220
76561198067825050,0,204300
76561198067826737,6546,240
76561198067827195,23,4000
76561198067833100,1070,3830
76561198067833221,728,105600
76561198067833919,846,2280
Leakyrectum,1,240
76561198067845423,17,214420
76561198067847123,0,209730
76561198067848310,0,10
Deo1199,101,4000
Elarto56,157,10
76561198067860045,0,240
76561198067864345,1823,4000
Gustavosl,256,4000
76561198067867558,185,206210
Yolobeoutch,16695,4000
76561198067869898,0,17470
Callmeferris,20,620
76561198067871513,8106,550
Hyhyhhyhd,635,204300
76561198067874287,14,110800
76561198067874794,21413,730
76561198067875234,675,550
Ragingdimsim,5,105600
76561198067875928,299,4000
76561198067878056,261,220
Delastpenom,114,300
76561198067882412,724,6000
Danshome2,44,20
76561198067882817,1564,730
76561198067883394,177,22320
76561198067885381,1358,550
Death115,219,240
76561198067890580,268,240
Billyjmc,50,240
76561198067891679,0,220
76561198067892662,4489,550
76561198067893775,613,620
76561198067895946,0,240
Chapolinchgamer,328,4000
76561198067897426,628,620
76561198067906460,332,240
Frostassassinator,2301,4000
Flurzero,2170,240
76561198067910635,0,20
76561198067917450,56,214790
76561198067920272,2,102600
76561198067921293,60,240
76561198067921912,31,204100
76561198067924149,0,98200
Mark4d,1106,4560
76561198067925687,62,304930
76561198067926857,212,10
76561198067927375,245,240
76561198067930047,40,240
76561198067931646,0,17080
76561198067935607,80,10180
76561198067939458,95,206210
76561198067940713,2,22370
76561198067942700,102,107410
76561198067946826,2309,300
Itsmalvi,3112,240
Scrfiin,101,220
76561198067952699,472,550
9902090,718,209870
420blazefag00t,755,202970
76561198067959972,2491,207610
76561198067962380,4508,8190
76561198067964274,8180,4000
76561198067972716,153,4000
76561198067973943,461,550
76561198067975877,86,6840
76561198067979105,4414,4000
76561198067985410,1147,204300
Ibpro,375,4920
Weeeooowww,3088,4000
76561198067993108,2328,42700
76561198067996086,13,240
76561198067997800,561,24010
76561198067998518,135,35140
76561198067999372,1155,240
I_really_dont_know,405,240
76561198068000604,0,1200
76561198068002501,4464,4000
76561198068003441,184,550
76561198068004070,747,17080
76561198068005508,241,4100
76561198068005709,270,219640
76561198068006106,3614,4000
76561198068007886,7620,204300
76561198068010284,1771,17390
76561198068011505,1221,550
76561198068015391,187,240
76561198068016538,386,240
76561198068016766,14946,4000
Jrry,0,220
Keractagon,1435,240
76561198068017328,204,17430
76561198068023959,0,90500
76561198068026291,110,220
76561198068028334,245,240
76561198068034748,0,208090
Mw9999,490,220
76561198068036732,942,110800
76561198068038586,3735,4000
W4v3h4ck,558,240
Loity,19398,10
76561198068042410,68,42910
76561198068046127,636,550
76561198068047345,1973,240
76561198068051926,591,4000
76561198068054592,5973,550
Chirox21,2980,300
76561198068055433,0,4000
Furiousboner,0,550
76561198068068898,188,17390
76561198068069208,1511,240
Tmailler,1343,33900
76561198068076807,67,4000
Gudes_echo,149,12120
76561198068077057,40,240
Xshaxix,635,240
76561198068079799,1652,42910
Xboctisbest,3469,10
76561198068084548,100,4000
76561198068085975,812,70
76561198068086260,0,20
Mrcucumbersauce,45,240
Aflooser,506,70
Godpostal,463,2400
Jo_mcflo,810,240
Legend_assassinninja,29,4000
76561198068109588,470,208090
Peace4561,46,70
76561198068118109,32,39160
76561198068121796,0,220
76561198068121871,406,240
76561198068125093,62,1250
76561198068126317,243,4000
76561198068126642,1996,730
76561198068129758,3379,105600
Flat02,3024,4000
Lukka,548,4000
76561198068138788,22188,550
76561198068139334,25,113200
Keaty100,2545,105600
76561198068141157,4,240
76561198068141385,1395,57300
Smeah1,555,4000
76561198068144203,7136,550
76561198068144894,12648,8190
76561198068145714,1027,10
76561198068147919,174,240
76561198068148799,3589,4000
Zebrasad,36,33900
76561198068149601,183,4000
76561198068150094,0,240
Vardyparty,0,220
76561198068157614,1535,4000
76561198068157838,1887,550
76561198068164387,0,2400
76561198068164834,10654,4000
76561198068165999,728,41500
76561198068167772,0,208090
76561198068173525,100,102600
76561198068176444,7868,105600
Slender101,108,24010
Triptrapz,192,57300
76561198068185303,48,550
76561198068186372,0,220
76561198068187703,34691,4000
76561198068192738,26412,550
76561198068192830,173,105600
Toxicskittles,805,21000
76561198068197203,2153,220
76561198068199080,1121,204360
Jbhummas,260,620
76561198068199539,1502,41500
76561198068200302,4344,20920
76561198068202652,1,17080
76561198068203013,6499,4000
76561198068204576,511,200510
76561198068204878,65,12330
76561198068205361,369,240
76561198068206588,713,4000
Themaximus000,173,4000
Kane35467kane,4192,224540
76561198068211189,0,10
V3clan,532,8980
76561198068218769,746,42700
Assaultace,1512,220
76561198068226047,161,400
Simeonnelson,20,238260
76561198068230874,703,220
76561198068230950,2,320
76561198068231454,564,208090
Margeobur,1469,10
76561198068232371,43892,4000
Eeades2,215,33230
76561198068234646,2274,205100
76561198068235445,3,10
Auxowastaken,50,12150
76561198068236546,582,4000
76561198068236783,28,4000
Xjosh1234,59,4000
76561198068242211,1542,240
76561198068243231,3549,4000
76561198068245973,15,240
76561198068247105,4320,550
Daflyinskwirel,13,240
24453,12,10
76561198068255898,2,10
76561198068255922,579,620
Peteluke,1985,113200
Shdetectivetaco,43484,4000
76561198068265276,230,17390
76561198068265347,6011,4000
76561198068265818,954,4000
76561198068266988,38877,4000
76561198068268682,10792,4000
76561198068270506,274,240
76561198068271823,0,4560
76561198068271964,123,41500
76561198068272175,5634,550
Grimmjowwjj,6827,550
76561198068274154,56,220
76561198068279151,4147,15620
76561198068283461,1741,91600
76561198068283671,1029,4000
76561198068285501,1824,4000
76561198068287113,1613,4000
Justthatguyzac,150,220
76561198068288422,234,9880
76561198068295162,1036,500
76561198068296966,682,207610
76561198068299157,3,20
76561198068305101,0,310370
Oyhoyminoy,254,240
Kolreasdasdasd,2201,240
Waroona,0,209870
76561198068321623,2979,240
76561198068322600,860,4000
Tropogerden,588,220
76561198068325461,233,220
76561198068326573,85,4000
Dotaultimate321100,2870,4000
76561198068343507,1863,10680
Sandytheweeb,1186,4000
76561198068348910,961,19900
2448531,24086,4000
76561198068352272,221,240
76561198068364475,559,17080
76561198068368863,72,4760
Cooltitan,600,4000
Isaacredfist,3585,10
76561198068387908,5456,4000
76561198068388326,641,4000
Blackbirdsj,2542,4000
76561198068396566,2113,105600
76561198068399793,1297,550
Berber-99,20761,240
76561198068401587,5102,4000
76561198068401927,97,4700
Israeliknife,0,6060
76561198068408232,4322,4000
76561198068409852,25,4000
76561198068411606,1011,240
Kaio-ken,0,2100
76561198068412011,13310,4000
76561198068415474,3098,4000
Danivia,380,207610
76561198068421471,40,220
76561198068429707,2,11450
Axarator,137,10
76561198068431277,114,400
76561198068434597,1693,4000
76561198068435558,55,240
76561198068442610,4025,4000
76561198068444409,12460,4000
Tommmy124,120,214360
Serenityandcans,2076,240
Fknlame,2655,2990
76561198068457422,50,4000
76561198068459426,1506,50130
76561198068462002,4,200210
Twitch313,89,3590
Ozzot2,739,201790
76561198068479844,93,240
Saltysaurus,782,4000
76561198068481390,19465,4000
76561198068482595,758,224260
76561198068485743,57440,4000
Entryfraggerlmao,0,35000
76561198068492466,30,240
76561198068493443,494,550
76561198068500978,154,1520
76561198068502194,12636,4000
76561198068502527,816,1250
76561198068504715,1319,57300
Euodeioavault,6909,4000
76561198068512033,546,4000
76561198068512179,8084,4000
Orchidtempest,0,35700
Wormwoodgaming,7,240
76561198068520412,2874,4000
76561198068522104,23975,4000
76561198068523806,272,220
76561198068526086,5581,4000
76561198068527286,8,220
76561198068527920,195,50300
76561198068530633,4856,208090
76561198068533909,5,23310
76561198068534161,4253,55230
Erog,640,4000
76561198068541786,787,207610
76561198068542413,0,203560
76561198068543807,1502,42910
76561198068547407,30397,4000
D-frag,7596,4000
76561198068552580,368,4000
76561198068553966,467,4000
Kandykidz911,0,55230
Red_stone,629,2100
76561198068557717,1684,105600
76561198068559899,281,42700
76561198068560668,1024,240
76561198068560827,970,49520
76561198068566063,549,620
76561198068566302,1800,4000
Paulo16f,520,550
Xsubloaded,4120,4000
76561198068572619,933,12770
76561198068575278,0,4000
Mushrooman,935,70
76561198068581171,37,218230
Ezrakoenig,409,300
Killzmadog,153536,4000
76561198068591085,3256,4000
Leicsonbp,863,4000
76561198068595233,443,550
76561198068596019,79,220
76561198068596253,7,550
Bladekitty,614,228300
Zynq,2647,4000
76561198068600094,2656,4000
76561198068601242,224,240
76561198068601332,17,240
76561198068602678,194,105600
Pulsesol,3,10
76561198068605782,128,105600
76561198068605965,736,20570
76561198068606122,16,240
76561198068606322,74,202970
Techymofo,166,240
76561198068611129,718,8930
76561198068611843,6880,4000
76561198068612194,59,291550
76561198068612763,1206,620
76561198068613434,6865,240
76561198068615222,0,107300
Burnttoastcasual,171,10
76561198068615754,6539,4000
76561198068618273,14270,65800
76561198068618361,2,220
76561198068620780,1075,4000
76561198068625055,58,10
76561198068628238,16852,550
76561198068628381,5282,105600
Thatguysarealsped,1859,4000
76561198068629653,6763,105600
76561198068630147,586,32430
76561198068630479,0,42910
76561198068630968,1391,107410
Wutayee,1158,730
Dominicevans1,332,550
76561198068632857,35,240
76561198068636314,397,71340
Anthropaz,0,63380
Revickz,268,220
76561198068644182,2233,4000
76561198068652660,4415,10680
Dogebh,1019,240
76561198068654996,981,10
76561198068655831,193,18000
76561198068659316,1882,8190
76561198068660679,220,3920
76561198068662236,2032,4000
Lol1312,27318,4000
76561198068664897,89,323220
76561198068665267,82,24240
76561198068665826,38,218230
76561198068666596,255,240
76561198068669697,137,91600
Romejanic,95,220
76561198068672506,44,240
76561198068675426,79,17410
76561198068676686,190,240
76561198068681242,4732,620
Themegaman96,188,4000
76561198068683731,2562,7940
76561198068691029,59,10
Roosterman,739,220
76561198068692376,1269,105600
Gilps,1081,4000
76561198068702621,3845,620
Caecicustos,24,1520
76561198068709974,1976,4000
Noricenolife,1005,4000
76561198068715398,4,17710
76561198068715658,355,240
Linkstar13,25465,4000
76561198068716175,1178,550
76561198068720340,719,550
Neozenith1,560,4000
Cybelasthedruid,846,1250
76561198068728188,1295,6060
76561198068731257,4915,730
Abcedd,77,4000
76561198068733542,919,105600
Y0perryz,1320,4000
Powellaaron2,0,113400
Abastatic,1362,550
Bibz121,445,4000
76561198068744583,10058,4000
76561198068744840,6627,113200
76561198068747650,4452,4000
76561198068755389,404,10
76561198068756102,98,4000
Chamberslr,5040,4000
76561198068763878,4,70000
76561198068776833,7002,4000
76561198068781107,78,4000
76561198068781381,3061,240
Filipiv,207,400
Babyfistingrus,5255,730
76561198068785086,598,240
76561198068791725,4,220
76561198068793557,189,220
Ewanthelegend,54,730
76561198068800467,816,730
76561198068803107,810,24240
142412412124142,0,230410
76561198068807355,347,10500
Weaboofuck,454,42910
76561198068809454,5337,8930
Blew72,3,220
76561198068810458,412,220
Pawaka,4608,108710
76561198068812185,1990,240
Stacyrichardson1,0,38700
76561198068828577,262,4000
76561198068829039,0,2270
Maxmaistheruleroftheworld,284,550
76561198068845766,11158,4000
76561198068847822,389,220
76561198068852037,952,200210
76561198068852080,5093,240
76561198068853111,4377,224260
76561198068857221,8,220
76561198068858437,302,620
Jorsta_,436,4000
Adsgfdghdghdh,7868,4000
76561198068862278,166,105600
Kingcheese,9,113200
76561198068864216,0,220
76561198068864279,2989,300
76561198068864433,1668,4000
76561198068864646,927,208090
76561198068866981,570,202970
76561198068868721,7073,4000
76561198068869473,0,107100
76561198068872737,452,240
Fekoffucomunist,3858,1250
76561198068877094,1957,204360
Astrazhd,0,27920
76561198068878439,2127,4000
Thomwin,2053,240
76561198068879483,0,8980
Rusty_home,3,3830
Spider1456,135,220
76561198068892076,2021,240
76561198068894443,0,240
76561198068895703,41,240
76561198068897493,0,211580
76561198068906760,502,240
76561198068907068,759,4000
76561198068907406,4055,4000
76561198068911141,966,730
76561198068916192,121,220
Zaccybear,70,33930
Jas_exe,13,10
76561198068918004,6402,4000
76561198068918212,1740,10680
Allinhard,0,4760
76561198068920910,2794,4000
76561198068920925,3,240
76561198068921615,1309,550
76561198068922872,408,24240
76561198068923331,23,4000
76561198068925594,0,200210
76561198068927547,221,63380
Lud0s,61,220
76561198068929748,16091,240
76561198068930041,1078,4000
76561198068932603,4393,34030
76561198068934902,1969,550
Sirtravolta,7280,240
76561198068939262,1541,550
76561198068942117,190,10500
76561198068945735,3,33930
76561198068947831,481,233720
Cralfie,316,4000
76561198068957650,138,4580
76561198068960493,9464,105600
76561198068962903,4173,4000
76561198068967296,119,240
76561198068968878,0,20570
76561198068969079,0,6120
76561198068970520,633,10
Xbuffyx,7946,240
76561198068976095,415,42700
76561198068981362,12231,105600
76561198068984950,15,10
76561198068985258,39,17470
76561198068990827,5,3830
76561198068996116,0,17300
